whisky_link,whisky_name,whisky_age,bottling_date,whisky_name_suffix,alcohol_pct
https://www.whisky.com/whisky-database/details/buffalo-trace-mcafees-benchmark-old-no-8-brand.html,Buffalo Trace,8Y,,McAfee's Benchmark Old No. 8 Brand,- 40%
https://www.whisky.com/whisky-database/details/bunnahabhain-staoisha-very-cloudy.html,Bunnahabhain,6Y,/ 2020,Staoisha Very Cloudy,- 40%
https://www.whisky.com/whisky-database/details/bunnahabhain-staoisha-heavily-peated-4.html,Bunnahabhain,8Y,/ 2022,Staoisha Heavily Peated,- 48%
https://www.whisky.com/whisky-database/details/bunnahabhain-aonadh-feis-ile-2022.html,Bunnahabhain,10Y,/ 2021,Aonadh Fèis Ìle 2022,- 56.2%
https://www.whisky.com/whisky-database/details/bunnahabhain-c29e9e922e.html,Bunnahabhain,28Y,/ 2017,,- 48.6%
https://www.whisky.com/whisky-database/details/caol-ila-e58aa093f0.html,Caol Ila,,/ 2016,,- 57.3%
https://www.whisky.com/whisky-database/details/coillmor.html,Coillmor,,/ 2014,,- 43%
https://www.whisky.com/whisky-database/details/coillmor-pedro-ximenez.html,Coillmor,6Y,,Pedro Ximenéz,- 46%
https://www.whisky.com/whisky-database/details/cragganmore-7.html,Cragganmore,,/ 2008,,- 40%
https://www.whisky.com/whisky-database/details/craigellachie-twe-cask-strength.html,Craigellachie,15Y,/ 2012,TWE Cask Strength,- 58.1%
https://www.whisky.com/whisky-database/details/dailuaine-55.html,Dailuaine,9Y,/ 2016,,- 46%
https://www.whisky.com/whisky-database/details/dailuaine-83.html,Dailuaine,10Y,/ 2019,,- 59.8%
https://www.whisky.com/whisky-database/details/dalmore-rum-finish.html,Dalmore,14Y,,Rum Finish,- 46%
https://www.whisky.com/whisky-database/details/darkness-sherry-finish.html,Darkness,8Y,,Sherry Finish,- 47.8%
https://www.whisky.com/whisky-database/details/deanston-6.html,Deanston,16Y,/ 2013,,- 46%
https://www.whisky.com/whisky-database/details/double-barrel-barrel-islay-highland.html,Double Barrel,,,Islay & Highland,- 46%
https://www.whisky.com/whisky-database/details/drambuie-4.html,Drambuie,15Y,,,- 43%
https://www.whisky.com/whisky-database/details/dufftown-dudelsack-store-brand.html,Dufftown,,/ 2018,Dudelsack Store Brand,- 46%
https://www.whisky.com/whisky-database/details/plomelin-1.html,Eddu,,,Grey Rock,- 40%
https://www.whisky.com/whisky-database/details/edradour-33.html,Edradour,,/ 2013,,- 59.2%
https://www.whisky.com/whisky-database/details/edradour-madeira-finish.html,Edradour,12Y,,Madeira Finish,- 56.4%
https://www.whisky.com/whisky-database/details/elements-of-islay-of-islay-bn8.html,Elements of Islay,,/ 2020,Bn8,- 58.4%
https://www.whisky.com/whisky-database/details/fading-hill-1.html,Fading Hill,4Y,/ 2015,,- 45%
https://www.whisky.com/whisky-database/details/finch-single-malt-sherry.html,Finch,5Y,,Single Malt Sherry,- 42%
https://www.whisky.com/whisky-database/details/finch-dinkel-port-1.html,Finch,6Y,,Dinkel Port,- 42%
https://www.whisky.com/whisky-database/details/floki-2.html,Floki,3Y,/ 2021,,- 47%
https://www.whisky.com/whisky-database/details/glen-els-the-distillery-edition.html,Glen Els,,,The Distillery Edition,- 45.9%
https://www.whisky.com/whisky-database/details/glen-moray-classic-port-cask-finish-sample.html,Glen Moray,,,Classic Port Cask Finish Sample,- 40%
https://www.whisky.com/whisky-database/details/glen-scotia-37.html,Glen Scotia,15Y,,,- 40%
https://www.whisky.com/whisky-database/details/glen-scotia-selected-by-exclusively-bottled-for-the-whisy-agency-liquid-library.html,Glen Scotia,19Y,/ 2011,Selected By & Exclusively Bottled For The Whisky Agency - Liquid Library,- 46%
https://www.whisky.com/whisky-database/details/glenalba-8.html,Glenalba,21Y,,Port Cask,- 41.4%
https://www.whisky.com/whisky-database/details/glenallachie-single-cask-seasons.html,Glenallachie,,/ 2016,Single Cask Seasons,- 48.2%
https://www.whisky.com/whisky-database/details/glenallachie-new-bottling.html,Glenallachie,12Y,,new bottling,- 46%
https://www.whisky.com/whisky-database/details/glenallachie-25.html,Glenallachie,19Y,/ 2016,,- 43%
https://www.whisky.com/whisky-database/details/glencadam-origin-1825-sample-sherry-cask-finish.html,Glencadam,,,Origin 1825 Sample Sherry Cask Finish,- 40%
https://www.whisky.com/whisky-database/details/glencadam-old-bottling.html,Glencadam,15Y,,old bottling,- 40%
https://www.whisky.com/whisky-database/details/unknown-glendalough-7.html,Glendalough,7Y,/ 2015,Glendalough 7,- 46%
https://www.whisky.com/whisky-database/details/glendronach-100-matured-in-sherry-cask.html,Glendronach,15Y,,100 % matured in sherry cask,- 40%
https://www.whisky.com/whisky-database/details/glenfarclas-family-casks-46.html,Glenfarclas,,/ 2008,Family Casks,- 53.2%
https://www.whisky.com/whisky-database/details/glenfarclas-23.html,Glenfarclas,,/ 2009,,- 46%
https://www.whisky.com/whisky-database/details/glenfiddich-special-reserve-with-tumbler.html,Glenfiddich,,,Special Reserve with Tumbler,- 43%
https://www.whisky.com/whisky-database/details/glengoyne-jolomo-limited-edition.html,Glengoyne,10Y,,Jolomo Limited Edition,- 40%
https://www.whisky.com/whisky-database/details/glenkinchie-3.html,Glenkinchie,,/ 2004,,- 43%
https://www.whisky.com/whisky-database/details/glenkinchie-10.html,Glenkinchie,,/ 2012,,- 43%
https://www.whisky.com/whisky-database/details/glenlivet-the-master-distillers-reserve-solera-vatted.html,Glenlivet,,,The Master Distiller`s Reserve Solera Vatted,- 40%
https://www.whisky.com/whisky-database/details/glenlivet-8b3c377d83.html,Glenlivet,10Y,/ 2017,,- 46%
https://www.whisky.com/whisky-database/details/glenlivet-geschenkverpackung-with-2-glasses.html,Glenlivet,12Y,/ 2011,Geschenkverpackung with 2 Glasses,- 40%
https://www.whisky.com/whisky-database/details/glenlivet-53.html,Glenlivet,15Y,,,- 40%
https://www.whisky.com/whisky-database/details/glenmorangie-nectar-dor-5.html,Glenmorangie,12Y,,Nectar D'Or,- 46%
https://www.whisky.com/whisky-database/details/glenmorangie-nectar-dor-sauternes-cask-finish.html,Glenmorangie,12Y,,Nectar D'or Sauternes Cask Finish,- 46%
https://www.whisky.com/whisky-database/details/glenmorangie-the-lasanta.html,Glenmorangie,12Y,,The Lasanta,- 46%
https://www.whisky.com/whisky-database/details/glenrothes-makers-cut-ed-2018.html,Glenrothes,,,Maker's Cut Ed. 2018,- 48.8%
https://www.whisky.com/whisky-database/details/glenrothes-robur-reserve-miniature.html,Glenrothes,,,Robur Reserve Miniatur,- 40%
https://www.whisky.com/whisky-database/details/glenrothes-elders-reserve.html,Glenrothes,18Y,,Elders' Reserve,- 43%
https://www.whisky.com/whisky-database/details/glenrothes-decanter.html,Glenrothes,19Y,/ 2017,Decanter,- 43%
https://www.whisky.com/whisky-database/details/glenturret-berry-bros-rudd.html,Glenturret,9Y,/ 2019,Berry Bros. & Rudd,- 61%
https://www.whisky.com/whisky-database/details/grace-omalley-omalley-blended-whiskey.html,Grace O`Malley,,,Blended Whiskey,- 40%
https://www.whisky.com/whisky-database/details/unknown-haig-gold-label.html,Haig Club,,,Gold label,- 40%
https://www.whisky.com/whisky-database/details/hazelburn-the-campbeltown-malts.html,Hazelburn,12Y,,The Campbeltown Malts,- 46%
https://www.whisky.com/whisky-database/details/heaven-hill-pat-hock.html,Heaven Hill,8Y,,Pat Hock,- 53.2%
https://www.whisky.com/whisky-database/details/highland-park-old-bottling.html,Highland Park,16Y,,old bottling,- 40%
https://www.whisky.com/whisky-database/details/highland-park-ice-17-year-old-sample.html,Highland Park,17Y,,Ice Sample,- 53.9%
https://www.whisky.com/whisky-database/details/hirsch-selection-canadian-rye-whisky.html,Hirsch,3Y,,Selection - Canadian Rye Whisky,- 43%
https://www.whisky.com/whisky-database/details/hirsch-selection-american-whiskey.html,Hirsch,20Y,,Selection American Whiskey,- 48%
https://www.whisky.com/whisky-database/details/hirsch-hirsch-selection-american-whiskey.html,Hirsch,20Y,,Selection American Whiskey,- 48%
https://www.whisky.com/whisky-database/details/hyde-no-4-rum-irland-6-years-miniature.html,Hyde,6Y,,No. 4 Rum,- 46%
https://www.whisky.com/whisky-database/details/imperial-13.html,Imperial,16Y,/ 2012,,- 55.5%
https://www.whisky.com/whisky-database/details/jbg-muensterlaender-single-grain-deutschland-6j-20102017.html,J.B.G. Münsterländer,,,Single Grain (Deutschland) 6J-2010/2017,- 42%
https://www.whisky.com/whisky-database/details/jack-daniels-old-no-7-5.html,Jack Daniel's,,,Old No. 7,- 40%
https://www.whisky.com/whisky-database/details/jameson-orange-liqueur.html,Jameson,,,Orange Likör,- 30%
https://www.whisky.com/whisky-database/details/jameson-special-reserve.html,Jameson,12Y,,Special Reserve,- 40%
https://www.whisky.com/whisky-database/details/jeffersons-bourbon-sample.html,Jefferson's,,,Bourbon Sample,- 41.2%
https://www.whisky.com/whisky-database/details/johnnie-walker-blue-label-5.html,Johnnie Walker,,,Blue Label,- 40%
https://www.whisky.com/whisky-database/details/jura-superstition-2.html,Jura,,,Superstition,- 43%
https://www.whisky.com/whisky-database/details/karuizawa-7.html,Karuizawa,12Y,,,- 40%
https://www.whisky.com/whisky-database/details/kilchoman-loch-gorm-3.html,Kilchoman,,,Loch Gorm,- 46%
https://www.whisky.com/whisky-database/details/knob-creek-4.html,Knob Creek,9Y,,,- 50%
https://www.whisky.com/whisky-database/details/knockando-5.html,Knockando,12Y,,,- 43%
https://www.whisky.com/whisky-database/details/kyroe-dairy-cream.html,Kyrö,,,Dairy Cream,- 16%
https://www.whisky.com/whisky-database/details/lagavulin-classic-of-islay-6.html,Lagavulin,,/ 2014,Classic of Islay,- 57.1%
https://www.whisky.com/whisky-database/details/lakes-distillery-lakes-distillery-steel-bonnets.html,Lakes Distillery,,,Lakes Distillery Steel Bonnets,- 46.6%
https://www.whisky.com/whisky-database/details/langatun-quinta-do-zambujeiro-cask-proof-20112017-limited-ed100-stk.html,Langatun,,,"Quinta do Zambujeiro Cask Proof 2011/2017, Limited Ed.100 Stk.",- 63.1%
https://www.whisky.com/whisky-database/details/langatun-sauternes-cask-finish.html,Langatun,,,Sauternes Cask Finish,- 49.1%
https://www.whisky.com/whisky-database/details/ledaig-the-war-of-the-peat-iv-of-xiii.html,Ledaig,12Y,/ 2020,The War of the Peat IV of XIII,- 58.5%
https://www.whisky.com/whisky-database/details/macallan-amber-with-glas.html,Macallan,,,Amber with Glas,- 40%
https://www.whisky.com/whisky-database/details/macallan-fine-oak-x-ray-pillar-nr-4-exceptional-oak-casks.html,Macallan,12Y,,Fine Oak - X-Ray Pillar Nr. 4 Exceptional Oak Casks,- 40%
https://www.whisky.com/whisky-database/details/mackmyra-moment-skog.html,Mackmyra,,,Moment Skog,- 52.4%
https://www.whisky.com/whisky-database/details/unknown-michel-couvreur.html,Michel Couvreur,12Y,,,- 43%
https://www.whisky.com/whisky-database/details/millstone-sherry.html,Millstone,12Y,/ 2016,Sherry,- 46%
https://www.whisky.com/whisky-database/details/mortlach-very-cloudy-2.html,Mortlach,7Y,/ 2021,Very Cloudy,- 40%
https://www.whisky.com/whisky-database/details/mortlach-23.html,Mortlach,9Y,/ 2011,,- 55.6%
https://www.whisky.com/whisky-database/details/mortlach-80.html,Mortlach,17Y,,,- 46%
https://www.whisky.com/whisky-database/details/no-3-london-dry-gin.html,No. 3,,,London Dry Gin,- 46%
https://www.whisky.com/whisky-database/details/no-3-london-dry-gin-with-glas.html,No. 3,,,London Dry Gin with glas,- 46%
https://www.whisky.com/whisky-database/details/north-british-9.html,North British,11Y,/ 2015,,- 53.7%
https://www.whisky.com/whisky-database/details/oban-27.html,Oban,,/ 2016,,- 43%
https://www.whisky.com/whisky-database/details/octomore-092.html,Octomore,5Y,/ 2018,09.2,- 58.2%
https://www.whisky.com/whisky-database/details/buffalo-trace-1.html,Old Charter,,,101,- 50.5%
https://www.whisky.com/whisky-database/details/old-forester-1920-prohibition-style.html,Old Forester,,,1920 Prohibition Style,- 57.5%
https://www.whisky.com/whisky-database/details/penderyn-single-cask-tawny-port.html,Penderyn,,/ 2018,Single Cask Tawny Port,- 59%
https://www.whisky.com/whisky-database/details/port-askaig-harbour-15-years-sherry.html,Port Askaig,15Y,/ 2016,Sherry Cask,- 45.8%
https://www.whisky.com/whisky-database/details/port-charlotte-the-peat-project.html,Port Charlotte,,,The Peat Project,- 46%
https://www.whisky.com/whisky-database/details/port-charlotte-pc7-sin-an-doigh-ileach.html,Port Charlotte,7Y,/ 2008,PC7 Sin An Doigh Ileach,- 61%
https://www.whisky.com/whisky-database/details/port-ellen-10.html,Port Ellen,27Y,/ 2009,,- 59%
https://www.whisky.com/whisky-database/details/redbreast-irish-single-pot-still-whiskey-miniatures.html,Redbreast,12Y,,Irish Single Pot Still Whiskey Miniatures,- 40%
https://www.whisky.com/whisky-database/details/rittenhouse-rye.html,Rittenhouse,4Y,,Rye,- 40%
https://www.whisky.com/whisky-database/details/royal-salute-1.html,Royal Salute,21Y,,,- 40%
https://www.whisky.com/whisky-database/details/saentis-malt-edition-himmelberg.html,Säntis Malt,,,Edition Himmelberg,- 43%
https://www.whisky.com/whisky-database/details/saentis-alpstein-xvii.html,Säntis Malt,7Y,,Alpstein XVII,- 48%
https://www.whisky.com/whisky-database/details/scapa-19.html,Scapa,16Y,,,- 40%
https://www.whisky.com/whisky-database/details/seven-seals-seals-sherry-wood-finish-1.html,Seven Seals,3Y,/ 2022,Sherry Wood Finish,- 46%
https://www.whisky.com/whisky-database/details/unknown-silver-seal.html,Silver Seal,16Y,,Special Edition,- 40%
https://www.whisky.com/whisky-database/details/singold.html,SinGold,,,,- 40%
https://www.whisky.com/whisky-database/details/sortilege.html,Sortilège,,,,- 30%
https://www.whisky.com/whisky-database/details/sortilege-with-2-glasses.html,Sortilège,,,mit 2 Gläsern,- 30%
https://www.whisky.com/whisky-database/details/speyburn-19.html,Speyburn,10Y,,,- 46%
https://www.whisky.com/whisky-database/details/speyburn-solera.html,Speyburn,25Y,,Solera,- 46%
https://www.whisky.com/whisky-database/details/speyside-spey-royal-choice.html,Speyside (Spey),,,Royal Choice,- 46%
https://www.whisky.com/whisky-database/details/stauning-smoke.html,Stauning,,/ 2020,Smoke,- 47%
https://www.whisky.com/whisky-database/details/strathisla-76.html,Strathisla,10Y,/ 2019,,- 57.5%
https://www.whisky.com/whisky-database/details/suntory-royal.html,Suntory,,/ 2015,Royal,- 43%
https://www.whisky.com/whisky-database/details/tamnavulin-17.html,Tamnavulin,25Y,/ 2017,,- 51%
https://www.whisky.com/whisky-database/details/teaninich-the-maltman.html,Teaninich,12Y,/ 2020,The Maltman,- 51.6%
https://www.whisky.com/whisky-database/details/teeling-blackpitts-peated-single-malt-irish-whiskey.html,Teeling,,,BLACKPITTS PEATED Single Malt Irish Whiskey,- 46%
https://www.whisky.com/whisky-database/details/teeling-single-malt-8.html,Teeling,,/ 2019,Single Malt,- 46%
https://www.whisky.com/whisky-database/details/teerenpeli-portti-1.html,Teerenpeli,,,Portti,- 43%
https://www.whisky.com/whisky-database/details/the-quiet-man-miniatursortiment.html,The Quiet Man,,,Miniatursortiment,- 40%
https://www.whisky.com/whisky-database/details/tipperary-homegrown-barley.html,Tipperary,,,Homegrown Barley,- 50%
https://www.whisky.com/whisky-database/details/tipperary-tipperary-homegrown-barley.html,Tipperary,,,Homegrown Barley,- 50%
https://www.whisky.com/whisky-database/details/tomintoul-tomintoul.html,Tomintoul,10Y,,Tomintoul,- 40%
https://www.whisky.com/whisky-database/details/tullibardine-the-murray-for-whiskyde-batch-2-20052018.html,Tullibardine,,,The Murray für Whisky.de Batch 2 2005/2018,- 46%
https://www.whisky.com/whisky-database/details/tullibardine-sauternes-wood-finish.html,Tullibardine,,/ 2008,Sauternes Wood Finish,- 46%
https://www.whisky.com/whisky-database/details/tullibardine-5.html,Tullibardine,,/ 2010,,- 40%
https://www.whisky.com/whisky-database/details/tullibardine-oloroso-amontillado-the-firkin-49.html,Tullibardine,,,Oloroso & Amontillado - The Firkin 49,- 48.9%
https://www.whisky.com/whisky-database/details/waterford-organic-gaia-11.html,Waterford,,,Organic Gaia 1.1,- 50%
https://www.whisky.com/whisky-database/details/waterford-sheestown-edition-1st2.html,Waterford,,/ 2020,Sheestown Edition 1.2,- 50%
https://www.whisky.com/whisky-database/details/wemyss-peat-chimney-3.html,Wemyss,,,Peat Chimney,- 46%
https://www.whisky.com/whisky-database/details/alles-rund-um-whisk-e-y-gruppenabfuellung-nr-4.html,,,,Alles rund um Whisk-e-y Gruppenabfüllung Nr. 4,- 45.6%
https://www.whisky.com/whisky-database/details/blackened-american-whiskey-by-metallica.html,,,,Blackened American Whiskey by Metallica,- 45%
https://www.whisky.com/whisky-database/details/duke-bourbon.html,,,,Duke Bourbon,- 44%
https://www.whisky.com/whisky-database/details/unknown-forty-creek-barrel-select.html,,,,Forty Creek Barrel Select,- 40%
https://www.whisky.com/whisky-database/details/ian-macleod-isle-of-skye.html,,,,Ian Macleod Isle of Skye,- 40%
https://www.whisky.com/whisky-database/details/unknown-old-forester.html,,,,Old Forester,- 43%
https://www.whisky.com/whisky-database/details/ole-smoky-harley-davidson-charred-moonshine-70cl.html,,,,Ole Smoky Harley Davidson Charred Moonshine 70cl,- 51.5%
https://www.whisky.com/whisky-database/details/unknown-owen-albdinkel.html,,,,"Owen - Albdinkel, Berghof Rabel",- 43%
https://www.whisky.com/whisky-database/details/unknown-pm-whisky-corse.html,,,,P&M WHISKY CORSE,- 40%
https://www.whisky.com/whisky-database/details/pow-wow-botanical-rye.html,,,,POW_WOW Botanical Rye,- 45%
https://www.whisky.com/whisky-database/details/stkilian-the-spirit-of-st-kilian-batch-no-3.html,,,,St.Kilian THE SPIRIT OF ST. KILIAN – Batch No. 3,- 44.5%
https://www.whisky.com/whisky-database/details/unknown-copper-fox-rye.html,,1Y,,Copper Fox Rye American Grain Spirit,- 45%
https://www.whisky.com/whisky-database/details/unknown-glina-sherry.html,,3Y,/ 2015,Glina Sherry,- 43%
https://www.whisky.com/whisky-database/details/rademacher-5-years-single-grain-from-cask.html,,5Y,,Rademacher 5 Jahre Single Grain vom Fass,- 40%
https://www.whisky.com/whisky-database/details/hillock-6.html,,6Y,,Hillock 6,- 46%
https://www.whisky.com/whisky-database/details/unknown-jacks-choice-irish-single-malt-whisky-sauternes-cask-finish.html,,11Y,,Jack's Choice Irish Single Malt Whisky Sauternes Cask Finish,- 41%
https://www.whisky.com/whisky-database/details/unknown-adelphi-private-stock.html,Adelphi,,,Private Stock,- 40%
